date,orbit,filename,line,column,uvai,mpl_z1,sd_mpl_z1,mpl_n1,mpl_z2,sd_mpl_z2,mpl_n2,m2_aoch532,m2_aod532
2024-02-19 17:59:45,32920,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0219t173811-o32920_v01-2024m0222t043959.nc, 3039, 381, 0.31, 1.25, 0.05,104, 1.15, 0.22, 60,1.71,0.15
2024-02-20 17:40:49,32934,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0220t171914-o32934_v01-2024m0222t063916.nc, 3038, 304, 0.14, 1.19, 0.07,101, 1.09, 0.17, 60,1.21,0.11
2024-02-21 17:21:52,32948,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0221t170018-o32948_v01-2024m0222t203930.nc, 3047, 198, 0.04, 1.16, 0.13,107, 1.01, 0.17, 60,1.39,0.11
2024-02-25 17:47:45,33005,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0225t172611-o33005_v01-2024m0226t231256.nc, 2996, 334, 0.82, 4.20, 0.16,128, 4.19, 0.63, 15,4.33,0.12
2024-02-26 17:28:51,33019,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0226t170716-o33019_v01-2024m0228t232129.nc, 3001, 235,-0.02, 1.34, 0.05, 50, 1.34, 0.12,  6,1.65,0.20
2024-02-27 17:09:56,33033,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0227t164822-o33033_v01-2024m0229t010503.nc, 3014, 132,-0.29, 1.06, 0.04, 39, 1.06, 0.04,  1,1.31,0.22
2024-02-29 16:32:08,33061,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0229t161033-o33061_v01-2024m0303t130611.nc, 3065,  25, 0.16, 1.85, 0.11,126, 1.66, 0.36, 59,1.53,0.06
2024-02-29 18:13:38,33062,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0229t175204-o33062_v01-2024m0303t145416.nc, 2959, 413, 0.32, 1.61, 0.13,114, 1.47, 0.24, 60,1.58,0.06
2024-03-01 17:54:44,33076,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0301t173310-o33076_v01-2024m0304t143608.nc, 2953, 360,-0.08, 1.82, 0.24,115, 1.62, 0.32, 27,1.59,0.10
2024-03-03 17:16:56,33104,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0303t165521-o33104_v01-2024m0306t144028.nc, 2965, 164, 0.15, 1.21, 0.08, 80, 1.14, 0.20, 30,0.98,0.16
2024-03-08 17:23:55,33175,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0308t170220-o33175_v01-2024m0311t150705.nc, 2916, 199,-0.53, 1.41, 0.12, 71, 1.41, 0.36,  9,2.37,0.10
2024-03-11 16:27:13,33217,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0311t160538-o33217_v01-2024m0313t031722.nc, 2985,  12, 0.39, 2.95, 0.10,117, 2.87, 0.66, 53,2.08,0.08
2024-03-11 18:08:42,33218,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0311t174709-o33218_v01-2024m0313t020737.nc, 2868, 399, 0.45, 2.18, 0.05, 95, 2.16, 0.39, 60,1.83,0.09
2024-03-12 17:49:49,33232,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0312t172814-o33232_v01-2024m0313t160921.nc, 2862, 335,-0.15, 1.96, 0.04, 95, 1.96, 0.29, 52,1.59,0.11
2024-03-14 17:12:01,33260,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0314t165026-o33260_v01-2024m0317t144633.nc, 2880, 133,-1.01, 1.54, 0.06,100, 1.50, 0.22, 60,1.67,0.16
2024-03-16 16:34:13,33288,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0316t161239-o33288_v01-2024m0318t225618.nc, 2929,  25,-0.54, 1.28, 0.04, 76, 1.25, 0.26, 59,0.98,0.13
2024-03-16 18:15:43,33289,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0316t175409-o33289_v01-2024m0318t231253.nc, 2824, 413, 0.35, 1.62, 0.25,119, 1.29, 0.23, 57,1.14,0.13
2024-03-18 17:37:56,33317,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0318t171622-o33317_v01-2024m0321t152216.nc, 2818, 272,-0.44, 1.40, 0.05, 71, 1.14, 0.16, 24,1.48,0.11
2024-03-19 17:19:02,33331,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0319t165728-o33331_v01-2024m0322t022416.nc, 2828, 165,-0.76, 1.92, 0.30,125, 1.39, 0.35, 15,2.06,0.10
2024-03-20 17:00:09,33345,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0320t163834-o33345_v01-2024m0322t040842.nc, 2847,  83, 0.08, 2.05, 0.19,121, 1.26, 0.22, 50,1.43,0.16
2024-03-21 16:41:14,33359,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0321t161940-o33359_v01-2024m0324t142336.nc, 2873,  36,-1.05, 2.45, 0.50,131, 1.91, 0.42, 44,1.41,0.13
2024-03-21 18:22:45,33360,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0321t180110-o33360_v01-2024m0324t160245.nc, 2781, 425, 0.34, 2.09, 0.22,121, 1.84, 0.48, 13,1.44,0.19
2024-03-24 17:26:03,33402,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0324t170428-o33402_v01-2024m0327t150146.nc, 2777, 200,-0.90, 2.29, 0.13,128, 2.09, 0.49, 54,1.82,0.08
2024-03-25 17:07:08,33416,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0325t164534-o33416_v01-2024m0328t144502.nc, 2795, 106, 0.07, 2.04, 0.14,127, 1.78, 0.54, 55,1.49,0.10
2024-03-26 16:48:14,33430,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0326t162640-o33430_v01-2024m0329t142812.nc, 2818,  49,-0.82, 2.31, 0.23, 93, 2.30, 0.39,  3,1.50,0.15
2024-03-29 17:33:03,33473,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0329t171128-o33473_v01-2024m0401t151525.nc, 2727, 237,-0.73, 1.47, 0.05, 83, 1.46, 0.20, 19,1.37,0.12
2024-04-07 18:05:52,33601,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0407t174417-o33601_v01-2024m0410t154016.nc, 2637, 383,-0.03, 2.11, 0.46, 86, 0.91, 0.28, 30,1.98,0.09
2024-04-08 17:46:57,33615,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0408t172522-o33615_v01-2024m0411t121834.nc, 2636, 308, 1.81, 2.33, 0.07, 97, 2.24, 0.32, 27,2.17,0.10
2024-04-10 17:09:07,33643,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0410t164733-o33643_v01-2024m0411t165023.nc, 2660, 107,-0.82, 0.58, 0.03, 18, 0.58, 0.08,  8,1.53,0.18
2024-04-14 17:34:57,33700,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0414t171322-o33700_v01-2024m0415t170835.nc, 2597, 238,-0.07, 1.66, 0.05,100, 1.64, 0.21, 60,1.78,0.18
2024-04-15 17:16:01,33714,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0415t165427-o33714_v01-2024m0417t172725.nc, 2612, 135,-0.28, 1.69, 0.10, 98, 1.53, 0.17, 26,1.55,0.26
2024-04-16 16:57:06,33728,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0416t163532-o33728_v01-2024m0419t022447.nc, 2634,  65,-0.47, 1.85, 0.07,108, 1.72, 0.35, 60,1.75,0.14
2024-04-20 17:22:54,33785,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0420t170119-o33785_v01-2024m0423t155114.nc, 2565, 167,-0.24, 1.63, 0.08,100, 1.44, 0.32, 41,2.61,0.14
2024-04-22 16:45:02,33813,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0422t162327-o33813_v01-2024m0425t030727.nc, 2612,  37,-0.43, 2.04, 0.13, 94, 1.65, 0.31, 14,1.97,0.11
2024-04-22 18:26:32,33814,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0422t180457-o33814_v01-2024m0425t030838.nc, 2521, 426,-0.32, 1.68, 0.09, 94, 1.31, 0.20, 24,2.02,0.11
2024-04-23 18:07:35,33828,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0423t174601-o33828_v01-2024m0425t061444.nc, 2514, 383, 0.20, 2.16, 0.05, 95, 2.15, 0.35, 50,1.74,0.15
2024-04-26 17:10:46,33870,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0426t164911-o33870_v01-2024m0429t150028.nc, 2540, 108,-0.85, 1.75, 0.05, 94, 1.67, 0.27, 35,1.89,0.15
2024-04-28 16:32:53,33898,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0428t161118-o33898_v01-2024m0501t141126.nc, 2596,  13,-0.65, 1.56, 0.03, 95, 1.52, 0.20, 60,1.69,0.21
2024-04-28 18:14:23,33899,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0428t175248-o33899_v01-2024m0501t155507.nc, 2478, 400,-0.40, 1.55, 0.02, 84, 1.54, 0.16, 60,1.69,0.22
2024-05-02 16:58:33,33955,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0502t163659-o33955_v01-2024m0504t124638.nc, 2523,  65,-0.30, 1.06, 0.02, 28, 1.06, 0.06, 10,2.05,0.11
2024-05-03 16:39:36,33969,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0503t161802-o33969_v01-2024m0504t192319.nc, 2552,  26,-0.99, 1.49, 0.03, 72, 1.49, 0.21, 40,1.62,0.36
2024-05-03 18:21:06,33970,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0503t175932-o33970_v01-2024m0504t190332.nc, 2448, 414, 0.50, 1.31, 0.06, 73, 1.31, 0.18, 13,1.60,0.30
2024-05-08 16:46:18,34040,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0508t162443-o34040_v01-2024m0509t180159.nc, 2511,  36,-0.60, 0.88, 0.06, 40, 0.88, 0.08,  2,1.74,0.16
2024-05-08 18:27:47,34041,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0508t180613-o34041_v01-2024m0509t175731.nc, 2420, 426, 0.34, 1.79, 0.06, 95, 1.77, 0.38, 60,1.89,0.16
2024-05-13 16:52:56,34111,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0513t163121-o34111_v01-2024m0515t175753.nc, 2472,  49,-0.33, 1.89, 0.06, 95, 1.78, 0.21, 60,1.43,0.14
2024-05-13 18:34:26,34112,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0513t181252-o34112_v01-2024m0515t180857.nc, 2394, 440,-0.23, 1.75, 0.21,115, 1.53, 0.23, 60,1.49,0.14
2024-05-22 17:25:00,34239,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0522t170326-o34239_v01-2024m0525t150140.nc, 2384, 165,-0.56, 1.50, 0.05, 94, 1.45, 0.20, 60,1.93,0.30
2024-05-24 18:28:30,34268,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0524t180655-o34268_v01-2024m0525t174605.nc, 2346, 425,-0.74, 2.45, 0.10,115, 2.34, 0.46, 27,1.65,0.25
2024-05-31 17:56:52,34367,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0531t173518-o34367_v01-2024m0604t213509.nc, 2330, 335,-0.07, 1.60, 0.10,106, 1.44, 0.25, 60,1.85,0.10
2024-06-01 17:37:50,34381,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0601t171616-o34381_v01-2024m0604t105637.nc, 2341, 236,-0.42, 1.56, 0.05, 94, 1.47, 0.26, 60,1.96,0.14
2024-06-04 16:40:46,34423,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0604t161911-o34423_v01-2024m0611t115316.nc, 2422,  25, 0.47, 1.39, 0.05, 84, 1.35, 0.25, 36,1.35,0.17
2024-06-04 18:22:14,34424,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0604t180041-o34424_v01-2024m0611t121904.nc, 2318, 413,-0.74, 1.57, 0.06, 92, 1.47, 0.26, 38,1.45,0.17
2024-06-08 17:06:16,34480,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0608t164441-o34480_v01-2024m0612t163639.nc, 2368,  82,-0.53, 1.55, 0.05, 84, 1.28, 0.23, 56,1.62,0.09
2024-06-09 18:28:46,34495,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0609t180711-o34495_v01-2024m0612t162203.nc, 2309, 425, 0.03, 1.65, 0.17, 58, 1.65, 0.17,  1,1.27,0.23
2024-06-14 16:53:44,34565,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0614t163210-o34565_v01-2024m0617t142922.nc, 2386,  48,-1.13, 1.78, 0.05, 84, 1.77, 0.23, 27,1.69,0.18
2024-06-15 16:34:44,34579,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0615t161310-o34579_v01-2024m0618t013228.nc, 2422,  12,-0.83, 2.65, 0.88,113, 1.10, 0.27,  8,1.59,0.10
2024-06-15 18:16:14,34580,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0615t175440-o34580_v01-2024m0618t014701.nc, 2303, 399,-0.54, 0.97, 0.04, 29, 0.97, 0.09,  6,1.69,0.12
2024-06-16 17:57:13,34594,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0616t173539-o34594_v01-2024m0618t111627.nc, 2308, 336,-0.75, 1.65, 0.06, 95, 1.55, 0.23, 42,1.95,0.17
2024-06-17 17:38:12,34608,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0617t171638-o34608_v01-2024m0620t151245.nc, 2320, 236,-0.46, 1.17, 0.05, 51, 1.16, 0.08,  3,1.47,0.24
2024-06-19 17:00:10,34636,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0619t163836-o34636_v01-2024m0621t022127.nc, 2372,  64,-0.72, 1.64, 0.15, 99, 1.45, 0.26, 55,1.97,0.13
2024-06-20 16:41:09,34650,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0620t161935-o34650_v01-2024m0621t174209.nc, 2409,  25,-0.27, 1.61, 0.09, 92, 1.10, 0.21, 33,1.48,0.16
2024-06-21 18:03:38,34665,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0621t174204-o34665_v01-2024m0624t145239.nc, 2306, 361,-0.55, 1.52, 0.12, 95, 1.51, 0.29,  7,1.49,0.14
2024-06-24 17:06:33,34707,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0624t164459-o34707_v01-2024m0627t144902.nc, 2364,  84,-0.54, 1.68, 0.09, 93, 1.44, 0.30, 34,1.89,0.09
2024-06-25 16:47:31,34721,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0625t162557-o34721_v01-2024m0628t014219.nc, 2399,  36,-1.00, 1.28, 0.04, 62, 1.28, 0.17, 20,1.95,0.12
2024-06-25 18:29:02,34722,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0625t180727-o34722_v01-2024m0628t014143.nc, 2307, 425,-0.25, 1.26, 0.08, 70, 1.21, 0.15, 14,2.05,0.12
2024-07-02 17:57:15,34821,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0702t173540-o34821_v01-2024m0708t143301.nc, 2321, 337,-0.45, 1.59, 0.05, 80, 1.39, 0.19, 34,1.47,0.16
2024-07-03 17:38:12,34835,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0703t171637-o34835_v01-2024m0704t174932.nc, 2335, 238,-0.11, 1.60, 0.09, 94, 1.54, 0.25, 11,1.58,0.14
2024-07-07 18:03:28,34892,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0707t174154-o34892_v01-2024m0708t174315.nc, 2330, 362,-0.17, 1.86, 0.07, 94, 1.78, 0.28, 22,1.66,0.17
2024-07-08 17:44:26,34906,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0708t172251-o34906_v01-2024m0709t180002.nc, 2341, 274,-0.39, 1.04, 0.05, 29, 1.04, 0.12,  5,1.75,0.22
2024-07-11 16:47:14,34948,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0711t162540-o34948_v01-2024m0714t142911.nc, 2431,  36,-0.64, 2.05, 0.27, 99, 1.64, 0.43,  5,1.62,0.09
2024-07-11 18:28:44,34949,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0711t180709-o34949_v01-2024m0714t160505.nc, 2339, 426,-0.53, 1.68, 0.06,104, 1.44, 0.28, 51,1.68,0.10
2024-07-15 17:12:27,35005,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0715t165053-o35005_v01-2024m0716t200648.nc, 2399, 107,-0.49, 2.17, 0.05, 96, 2.09, 0.29, 49,1.59,0.20
2024-07-24 17:43:42,35133,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0724t172207-o35133_v01-2024m0727t152904.nc, 2398, 275,-0.23, 1.69, 0.21, 39, 1.69, 0.21,  1,1.86,0.28
2024-07-27 16:46:25,35175,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0727t162450-o35175_v01-2024m0730t143314.nc, 2492,  36, 0.97, 0.92, 0.06, 29, 0.91, 0.12,  4,1.71,0.16
2024-08-01 16:52:23,35246,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0801t163050-o35246_v01-2024m0804t143321.nc, 2505,  49,-0.44, 1.93, 0.06, 83, 1.84, 0.19, 14,1.59,0.38
2024-08-02 16:33:18,35260,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0802t161143-o35260_v01-2024m0805t123421.nc, 2546,  13,-0.66, 1.97, 0.05, 94, 1.95, 0.28, 37,2.14,0.16
2024-08-03 17:55:41,35275,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0803t173407-o35275_v01-2024m0805t143509.nc, 2439, 337, 0.57, 1.77, 0.06, 94, 1.73, 0.22, 19,1.54,0.23
2024-08-05 17:17:28,35303,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0805t165553-o35303_v01-2024m0807t101108.nc, 2484, 135, 0.55, 0.89, 0.02, 29, 0.73, 0.06,  7,1.79,0.35
2024-08-06 16:58:20,35317,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0806t163647-o35317_v01-2024m0807t212812.nc, 2520,  65,-0.80, 0.52, 0.03, 16, 0.52, 0.09,  7,1.80,0.51
2024-08-12 16:45:08,35402,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0812t162333-o35402_v01-2024m0813t201527.nc, 2578,  36,-0.71, 2.53, 0.28,118, 1.24, 0.25, 54,1.67,0.14
2024-08-15 17:29:14,35445,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0815t170739-o35445_v01-2024m0818t151501.nc, 2527, 202,-0.17, 0.49, 0.08, 18, 0.49, 0.08,  1,1.27,0.34
2024-08-21 17:15:54,35530,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0821t165419-o35530_v01-2024m0822t214712.nc, 2581, 134,-0.23, 2.43, 0.12,114, 2.34, 0.46, 25,1.55,0.13
2024-08-23 16:37:37,35558,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0823t161602-o35558_v01-2024m0826t141424.nc, 2660,  26,-0.42, 1.59, 0.04, 94, 1.55, 0.20, 60,1.45,0.12
2024-08-23 18:19:06,35559,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0823t175732-o35559_v01-2024m0826t160132.nc, 2557, 414,-0.37, 1.41, 0.04, 90, 1.34, 0.16, 40,1.44,0.12
2024-08-24 17:59:58,35573,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0824t173823-o35573_v01-2024m0827t160328.nc, 2565, 362, 0.38, 1.81, 0.07, 83, 1.79, 0.23, 15,1.46,0.30
2024-08-25 17:40:48,35587,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0825t171914-o35587_v01-2024m0828t154015.nc, 2582, 273, 0.16, 2.13, 0.03, 76, 2.12, 0.17, 31,1.60,0.28
2024-08-27 17:02:30,35615,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0827t164056-o35615_v01-2024m0829t101419.nc, 2642,  84,-0.80, 1.68, 0.02, 84, 1.67, 0.19, 60,1.59,0.18
2024-09-02 16:49:04,35700,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0902t162729-o35700_v01-2024m0905t143412.nc, 2707,  48,-0.65, 1.54, 0.11, 84, 1.53, 0.23,  5,1.70,0.10
2024-09-02 18:30:33,35701,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0902t180859-o35701_v01-2024m0905t161447.nc, 2629, 440,-0.36, 1.68, 0.11,107, 1.51, 0.30, 60,1.73,0.07
2024-09-03 16:29:53,35714,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0903t160820-o35714_v01-2024m0905t233301.nc, 2753,  12, 1.21, 2.12, 0.22,103, 1.93, 0.40, 14,1.50,0.09
2024-09-03 18:11:23,35715,TROPOMI-Sentinel-5P_L2-TROPOMAER_2024m0903t174949-o35715_v01-2024m0905t234842.nc, 2635, 399,-0.18, 1.59, 0.07, 94, 1.50, 0.30, 60,1.52,0.09
