date,orbit,filename,line,column,uvai,mpl_z1,sd_mpl_z1,mpl_n1,mpl_z2,sd_mpl_z2,mpl_n2,m2_aoch532,m2_aod532
2022-09-23 17:00:05,25627,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0923t163831-o25627_v01-2022m0926t144959.nc, 2844,  83,-0.53, 1.47, 0.25,113, 1.14, 0.29, 43,1.94,0.05
2022-09-24 16:40:58,25641,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0924t161923-o25641_v01-2022m0927t142654.nc, 2886,  35,-0.26, 0.82, 0.04, 48, 0.82, 0.16, 15,1.65,0.07
2022-09-25 18:03:17,25656,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0925t174143-o25656_v01-2022m0928t022650.nc, 2804, 382,-0.13, 1.10, 0.14, 44, 1.07, 0.18,  2,1.63,0.16
2022-09-28 17:05:51,25698,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0928t164417-o25698_v01-2022m0929t201116.nc, 2875, 105, 0.24, 1.08, 0.42, 78, 0.69, 0.16, 22,1.11,0.09
2022-09-29 16:46:42,25712,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0929t162508-o25712_v01-2022m0930t183056.nc, 2916,  48,-0.53, 0.94, 0.03, 62, 0.88, 0.16, 60,1.24,0.09
2022-09-29 18:28:12,25713,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0929t180637-o25713_v01-2022m0930t183332.nc, 2837, 439, 0.94, 0.91, 0.05, 50, 0.90, 0.12,  6,1.26,0.11
2022-09-30 16:27:34,25726,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m0930t160559-o25726_v01-2022m1001t153257.nc, 2961,  12,-0.05, 0.53, 0.04, 26, 0.53, 0.06,  3,0.99,0.11
2022-10-06 17:55:38,25812,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1006t173404-o25812_v01-2022m1007t175203.nc, 2896, 360,-0.04, 1.12, 0.12, 59, 1.12, 0.19,  3,1.35,0.08
2022-10-07 17:36:29,25826,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1007t171455-o25826_v01-2022m1008t172404.nc, 2913, 271,-0.03, 1.44, 0.05,105, 1.36, 0.18, 60,1.43,0.11
2022-10-09 16:58:11,25854,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1009t163636-o25854_v01-2022m1011t203925.nc, 2976,  82,-0.33, 1.20, 0.02, 62, 1.20, 0.18, 60,1.88,0.08
2022-10-10 16:39:02,25868,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1010t161727-o25868_v01-2022m1011t214422.nc, 3019,  35,-0.10, 1.41, 0.09,112, 1.21, 0.32, 60,1.69,0.09
2022-10-10 18:20:31,25869,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1010t175857-o25869_v01-2022m1011t221012.nc, 2927, 425,-0.08, 1.48, 0.10,126, 1.22, 0.23, 60,1.65,0.08
2022-10-11 18:01:22,25883,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1011t173947-o25883_v01-2022m1012t190206.nc, 2935, 381, 0.04, 1.03, 0.10, 78, 0.96, 0.09, 60,1.41,0.09
2022-10-12 17:42:13,25897,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1012t172038-o25897_v01-2022m1013t182838.nc, 2951, 305, 0.22, 1.33, 0.10, 89, 1.22, 0.15, 15,1.43,0.16
2022-10-14 17:03:55,25925,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1014t164220-o25925_v01-2022m1015t174146.nc, 3008, 105,-0.49, 1.12, 0.13, 94, 1.03, 0.13, 60,1.35,0.08
2022-10-15 16:44:46,25939,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1015t162311-o25939_v01-2022m1017t174730.nc, 3048,  48,-0.19, 1.93, 0.30,129, 1.58, 0.21, 60,1.61,0.09
2022-10-15 18:26:15,25940,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1015t180440-o25940_v01-2022m1017t164924.nc, 2969, 439, 0.18, 1.76, 0.29,125, 1.51, 0.20, 60,1.62,0.10
2022-10-16 16:25:37,25953,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1016t160402-o25953_v01-2022m1017t183105.nc, 3094,  11,-0.17, 1.60, 0.15,129, 1.26, 0.47, 50,1.51,0.07
2022-10-16 18:07:06,25954,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1016t174531-o25954_v01-2022m1017t184306.nc, 2976, 399, 0.27, 1.50, 0.21,123, 1.25, 0.42, 19,1.47,0.08
2022-10-17 17:47:56,25968,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1017t172622-o25968_v01-2022m1018t165455.nc, 2989, 334, 0.03, 1.14, 0.02, 40, 1.13, 0.08, 10,1.30,0.15
2022-10-18 17:28:48,25982,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1018t170713-o25982_v01-2022m1020t092323.nc, 3009, 234, 0.30, 1.05, 0.04, 61, 1.05, 0.19, 23,1.38,0.06
2022-10-19 17:09:37,25996,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1019t164804-o25996_v01-2022m1020t181829.nc, 3037, 131,-0.66, 0.99, 0.10, 49, 0.90, 0.19,  8,1.37,0.08
2022-10-20 16:50:32,26010,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1020t162857-o26010_v01-2022m1023t142304.nc, 3077,  63, 0.12, 0.97, 0.10, 48, 0.97, 0.14,  2,1.62,0.08
2022-10-21 16:31:24,26024,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1021t160950-o26024_v01-2022m1024t141156.nc, 3123,  25,-0.02, 0.99, 0.02, 51, 0.98, 0.11, 60,1.32,0.07
2022-10-21 18:12:55,26025,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1021t175120-o26025_v01-2022m1024t154846.nc, 3016, 413, 0.13, 1.04, 0.01, 51, 1.04, 0.10, 60,1.40,0.07
2022-10-22 17:53:48,26039,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1022t173213-o26039_v01-2022m1025t152903.nc, 3027, 360,-0.00, 1.18, 0.35,118, 0.82, 0.12, 60,1.05,0.07
2022-10-27 17:59:44,26110,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1027t173810-o26110_v01-2022m1030t153734.nc, 3064, 381, 0.21, 0.84, 0.04, 51, 0.83, 0.20, 38,1.33,0.05
2022-10-28 17:40:38,26124,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1028t171904-o26124_v01-2022m1031t122005.nc, 3068, 305, 0.38, 0.84, 0.11, 58, 0.54, 0.07, 21,1.05,0.09
2022-10-29 17:21:31,26138,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1029t165957-o26138_v01-2022m1030t214500.nc, 3102, 199,-0.38, 1.20, 0.46,109, 0.79, 0.16, 59,1.09,0.06
2022-10-30 17:02:25,26152,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1030t164051-o26152_v01-2022m1031t155354.nc, 3134, 106,-0.78, 0.74, 0.05, 62, 0.73, 0.10,  4,0.97,0.08
2022-11-02 17:46:36,26195,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1102t172502-o26195_v01-2022m1104t194855.nc, 3112, 335, 1.93, 0.90, 0.05, 73, 0.89, 0.16, 13,1.41,0.08
2022-11-03 17:27:29,26209,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1103t170556-o26209_v01-2022m1106t140332.nc, 3132, 236, 0.65, 0.88, 0.05,101, 0.77, 0.19, 54,1.35,0.07
2022-11-04 17:08:24,26223,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1104t164649-o26223_v01-2022m1106t192958.nc, 3161, 133, 0.37, 0.99, 0.10, 95, 0.90, 0.08, 60,1.30,0.06
2022-11-05 16:49:18,26237,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1105t162743-o26237_v01-2022m1106t203035.nc, 3197,  64, 0.22, 0.88, 0.04, 59, 0.88, 0.08,  5,1.08,0.08
2022-11-07 17:52:36,26266,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1107t173101-o26266_v01-2022m1108t164336.nc, 3144, 361, 0.71, 1.10, 0.02, 51, 1.10, 0.17, 55,1.09,0.06
2022-11-08 17:33:29,26280,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1108t171155-o26280_v01-2022m1109t142444.nc, 3161, 273, 0.59, 0.86, 0.02, 51, 0.85, 0.17, 55,1.22,0.04
2022-11-09 17:14:24,26294,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1109t165250-o26294_v01-2022m1112t135619.nc, 3185, 165, 0.69, 0.72, 0.01, 51, 0.72, 0.09, 57,1.23,0.05
2022-11-10 16:55:19,26308,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1110t163344-o26308_v01-2022m1113t133042.nc, 3219,  84, 0.38, 0.80, 0.01, 51, 0.80, 0.05, 60,0.99,0.06
2022-11-12 17:58:37,26337,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1112t173702-o26337_v01-2022m1114t225056.nc, 3175, 382, 0.78, 1.43, 0.10,120, 1.33, 0.26, 36,1.14,0.09
2022-11-14 17:20:26,26365,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1114t165852-o26365_v01-2022m1115t204736.nc, 3210, 201, 0.34, 1.11, 0.26, 88, 0.90, 0.16, 60,1.25,0.07
2022-11-17 16:23:10,26407,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1117t160136-o26407_v01-2022m1118t183027.nc, 3321,  13, 0.38, 1.14, 0.07, 83, 1.04, 0.20, 16,1.13,0.09
2022-11-17 18:04:40,26408,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1117t174306-o26408_v01-2022m1118t183113.nc, 3204, 400, 0.59, 1.10, 0.22, 64, 1.10, 0.22,  1,1.19,0.09
2022-11-18 17:45:35,26422,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1118t172401-o26422_v01-2022m1120t000637.nc, 3213, 337, 0.62, 1.39, 0.11, 88, 1.19, 0.14, 22,1.62,0.10
2022-11-19 17:26:30,26436,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1119t170456-o26436_v01-2022m1121t012031.nc, 3231, 238, 0.70, 1.73, 0.19,129, 1.46, 0.38, 60,1.36,0.07
2022-11-20 17:07:25,26450,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1120t164551-o26450_v01-2022m1121t183055.nc, 3258, 135, 0.55, 1.96, 0.15,136, 1.65, 0.43, 35,1.25,0.04
2022-11-21 16:48:21,26464,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1121t162646-o26464_v01-2022m1122t153840.nc, 3293,  65, 0.51, 1.35, 0.22,109, 1.10, 0.32, 44,1.29,0.05
2022-11-26 16:54:29,26535,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1126t163254-o26535_v01-2022m1127t143226.nc, 3305,  84, 0.57, 1.18, 0.36, 97, 0.82, 0.42, 45,0.93,0.05
2022-12-01 17:00:40,26606,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1201t163905-o26606_v01-2022m1204t134343.nc, 3314, 108, 0.20, 1.40, 0.14,114, 1.18, 0.32, 48,1.19,0.04
2022-12-02 16:41:37,26620,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1202t162002-o26620_v01-2022m1205t132354.nc, 3349,  49, 0.68, 1.88, 0.27,132, 1.51, 0.36, 41,1.31,0.06
2022-12-07 16:47:52,26691,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1207t162617-o26691_v01-2022m1208t175857.nc, 3351,  65,-0.26, 0.34, 0.01, 27, 0.34, 0.03,  5,1.55,0.11
2022-12-09 17:51:15,26720,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1209t172942-o26720_v01-2022m1210t171404.nc, 3291, 363, 0.57, 1.30, 0.07, 95, 1.26, 0.43, 53,1.23,0.05
2022-12-13 16:35:07,26776,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1213t161333-o26776_v01-2022m1215t082859.nc, 3386,  37, 0.24, 2.30, 1.46,133, 1.08, 0.36, 38,1.07,0.04
2022-12-13 18:16:37,26777,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1213t175503-o26777_v01-2022m1215t082854.nc, 3295, 426, 0.61, 1.65, 0.22,116, 1.18, 0.32, 50,1.15,0.03
2022-12-14 17:57:35,26791,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1214t173601-o26791_v01-2022m1215t140658.nc, 3296, 384, 1.16, 1.02, 0.21, 57, 1.02, 0.29,  2,1.81,0.04
2022-12-16 17:19:31,26819,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1216t165757-o26819_v01-2022m1217t140651.nc, 3322, 203, 0.15, 3.01, 0.20,126, 2.63, 0.44, 17,0.81,0.10
2022-12-19 16:22:28,26861,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1219t160053-o26861_v01-2022m1220t154254.nc, 3417,  13, 0.46, 1.84, 0.32,129, 1.26, 0.38, 60,1.01,0.07
2022-12-20 17:44:57,26876,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1220t172322-o26876_v01-2022m1221t171134.nc, 3304, 338, 0.56, 1.71, 0.04, 94, 1.69, 0.33, 60,1.27,0.07
2022-12-21 17:25:56,26890,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1221t170421-o26890_v01-2022m1222t142153.nc, 3317, 240, 0.50, 1.17, 0.07, 99, 1.10, 0.32, 45,1.01,0.07
2022-12-24 18:10:24,26933,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1224t174849-o26933_v01-2022m1227t142153.nc, 3299, 415, 0.72, 1.21, 0.14,105, 1.10, 0.13, 18,1.08,0.09
2022-12-25 17:51:23,26947,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1225t172949-o26947_v01-2022m1227t173603.nc, 3301, 363, 0.77, 1.37, 0.23,136, 1.08, 0.24, 56,1.26,0.05
2022-12-26 17:32:23,26961,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1226t171048-o26961_v01-2022m1227t222734.nc, 3309, 276, 0.59, 1.16, 0.05, 86, 1.09, 0.27, 56,1.18,0.04
2022-12-27 17:13:22,26975,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1227t165148-o26975_v01-2022m1228t144447.nc, 3327, 168, 0.41, 0.98, 0.09, 95, 0.85, 0.19, 60,0.80,0.06
2022-12-28 16:54:22,26989,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1228t163248-o26989_v01-2022m1231t133632.nc, 3353,  85, 0.58, 1.52, 0.36,136, 0.85, 0.33, 58,0.62,0.07
2022-12-29 16:35:22,27003,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1229t161348-o27003_v01-2023m0101t132335.nc, 3386,  37, 0.38, 1.18, 0.11,109, 0.84, 0.35, 58,0.60,0.04
2022-12-29 18:16:52,27004,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1229t175518-o27004_v01-2023m0101t150539.nc, 3296, 426, 0.63, 1.06, 0.77,107, 0.66, 0.16, 60,0.70,0.03
2022-12-30 16:16:23,27017,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1230t155448-o27017_v01-2023m0102t130905.nc, 3423,   0, 0.40, 1.56, 0.45,136, 0.78, 0.31, 45,0.79,0.05
2022-12-30 17:57:53,27018,TROPOMI-Sentinel-5P_L2-TROPOMAER_2022m1230t173618-o27018_v01-2023m0102t144457.nc, 3294, 384, 0.59, 0.71, 0.09, 87, 0.60, 0.23, 46,0.81,0.05
